Category,Item_Code,Price,Quantity
95,tf,0.051,1000
95,zy,0.191,1000
95,ka,0.103,722
95,ka,0.191,1000
95,xv,0.127,1000
95,ajj,0.08,1000
95,sf,0.181,1000
95,bf,0.252,1000
20,fb,0.054,2
20,fb,0.087,1
20,fb,0.196,1
20,fb,0.288,614
20,xk,0.094,1
20,xk,0.116,1
20,xk,0.128,688
20,ds,0.006,739
20,ds,0.067,2
20,ds,0.098,1
20,ds,0.116,1
20,ig,0.054,2
20,ig,0.087,1
20,ig,0.098,1
20,oi,0.006,714
20,oi,0.187,2
20,oi,0.196,1
20,oi,0.235,1
20,ew,0.006,661
20,ew,0.08,1
20,ew,0.087,1
20,ew,0.155,1
20,wa,0.337,1
20,wa,0.682,1
20,ts,0.187,1
20,ts,0.196,1
20,ts,0.39,1
20,ts,0.502,590
20,me,0.004,792
20,me,0.078,1
20,me,0.08,1
20,me,0.196,1
20,go,0.094,1
20,go,0.101,1
20,go,0.116,1
20,go,0.196,1
20,go,0.335,768
20,wx,0.155,1
20,wx,0.171,649
20,wx,0.215,1
20,kc,0.006,593
20,kc,0.08,1
20,kc,0.155,1
20,kc,0.196,1
20,tw,0.006,691
20,tw,0.054,1
20,tw,0.098,1
20,tw,0.155,1
20,dh,0.006,621
20,dh,0.094,1
20,dh,0.116,1
20,dh,0.155,1
20,ub,0.006,615
20,ub,0.094,2
20,ub,0.098,1
20,ub,0.155,1
20,hw,0.12,1
20,hw,0.196,2
20,hw,0.242,657
20,mb,0.006,724
20,mb,0.098,1
20,am,0.006,665
20,am,0.094,2
20,am,0.098,1
20,am,0.155,1
20,vi,0.063,667
20,vi,0.116,2
20,nv,0.006,593
20,nv,0.078,1
20,nv,0.08,1
20,nv,0.087,1
20,nz,0.006,713
20,nz,0.094,1
20,nz,0.098,1
20,nz,0.196,1
20,bz,0.006,644
20,bz,0.116,1
20,bz,0.24,1
20,kt,0.046,693
20,kt,0.078,1
20,kt,0.08,1
20,kt,0.155,1
20,lf,0.116,1
20,lf,0.127,1
20,lf,0.181,708
20,tn,0.027,217
20,tn,0.098,1
20,tn,0.116,1
20,wg,0.051,727
20,wg,0.116,1
20,pf,0.006,695
20,pf,0.054,1
20,pf,0.098,1
20,nf,0.006,582
20,nf,0.078,1
20,nf,0.08,1
20,tg,0.42,1
20,mm,0.004,738
20,mm,0.08,1
20,za,0.096,526
20,za,0.098,1
20,za,0.174,1
20,qq,0.068,1
20,qq,0.08,1
20,qq,0.502,704
20,mt,0.036,683
20,mt,0.116,1
20,sn,0.036,682
20,sn,0.098,1
20,sn,0.117,1
20,wc,0.116,1
20,im,0.006,767
20,im,0.116,1
20,yl,0.006,689
20,yl,0.196,1
20,pm,0.006,786
20,pm,0.078,1
20,zk,0.006,660
20,zk,0.068,1
20,zr,0.006,755
20,zr,0.078,1
20,mc,0.006,800
20,mc,0.078,1
20,yw,0.006,783
20,yw,0.098,1
20,bl,0.046,735
20,bl,0.116,1
20,fu,0.006,738
20,fu,0.136,1
20,tx,0.006,692
20,tx,0.068,1
20,wb,0.451,638
20,ka,0.006,725
20,zz,0.036,742
20,xz,0.1,712
20,zh,0.084,695
20,rr,0.1,849
20,agb,0.006,664
20,uk,0.036,669
20,uz,0.006,733
20,jg,0.084,762
79,kt,0.078,1
79,kt,0.08,1
79,kt,0.087,735
79,nv,0.076,710
79,nv,0.078,1
79,nv,0.08,1
79,oi,0.006,449
79,oi,0.187,2
79,oi,0.196,1
79,ig,0.054,2
79,ig,0.098,1
79,ig,0.138,607
79,dh,0.006,737
79,dh,0.094,1
79,dh,0.116,1
79,fb,0.054,2
79,fb,0.087,1
79,fb,0.127,650
79,go,0.094,1
79,go,0.101,1
79,go,0.196,1
79,go,0.335,722
79,me,0.078,1
79,me,0.08,1
79,me,0.091,673
79,ts,0.006,719
79,ts,0.187,1
79,ts,0.39,1
79,nf,0.006,704
79,nf,0.078,1
79,nf,0.08,1
79,tw,0.006,690
79,tw,0.054,1
79,tw,0.098,1
79,nz,0.006,750
79,nz,0.094,1
79,nz,0.196,1
79,tg,0.42,1
79,ub,0.006,789
79,ub,0.094,2
79,ub,0.098,1
79,mm,0.08,1
79,mm,0.086,613
79,vi,0.004,695
79,vi,0.116,1
79,am,0.006,597
79,am,0.094,2
79,am,0.098,1
79,ew,0.006,678
79,ew,0.08,1
79,ew,0.087,1
79,za,0.006,696
79,za,0.098,1
79,za,0.174,1
79,qq,0.006,645
79,qq,0.068,1
79,qq,0.08,1
79,hw,0.12,1
79,hw,0.196,1
79,hw,0.25,564
79,ds,0.006,773
79,ds,0.067,2
79,ds,0.116,1
79,mt,0.006,667
79,mt,0.116,1
79,xk,0.006,764
79,xk,0.094,1
79,sn,0.006,652
79,sn,0.098,1
79,sn,0.117,1
79,wa,0.337,1
79,pf,0.006,618
79,pf,0.054,1
79,pf,0.098,1
79,bz,0.006,668
79,bz,0.116,1
79,kc,0.006,830
79,kc,0.08,1
79,kc,0.196,1
79,ab,0.116,1
79,wc,0.116,1
79,lf,0.006,633
79,lf,0.116,1
79,im,0.006,600
79,im,0.116,1
79,yl,0.006,638
79,yl,0.196,1
79,pm,0.006,737
79,pm,0.078,1
79,zk,0.006,746
79,zk,0.068,1
79,zr,0.006,645
79,zr,0.078,1
79,mc,0.006,727
79,mc,0.078,1
79,yw,0.006,885
79,yw,0.098,1
79,wx,0.006,660
79,wx,0.215,1
79,tn,0.006,765
79,tn,0.098,1
79,bl,0.046,706
79,bl,0.116,1
79,fu,0.006,674
79,fu,0.136,1
79,tx,0.006,676
79,tx,0.068,1
79,wg,0.1,561
79,xz,0.1,651
79,rr,0.1,647
79,agb,0.006,691
79,uz,0.006,721
79,ka,0.1,606
79,mb,0.006,568
79,wb,0.37,682
79,jg,0.084,746
79,uk,0.115,684
79,zh,0.084,695
106,kt,0.006,710
106,kt,0.078,1
106,kt,0.08,1
106,nv,0.076,629
106,nv,0.078,1
106,nv,0.08,1
106,oi,0.07,663
106,oi,0.187,2
106,oi,0.196,1
106,ig,0.054,683
106,ig,0.098,1
106,dh,0.006,731
106,dh,0.094,1
106,dh,0.116,1
106,fb,0.054,2
106,fb,0.087,1
106,fb,0.167,619
106,go,0.094,1
106,go,0.101,1
106,go,0.196,1
106,me,0.006,551
106,me,0.078,1
106,me,0.08,1
106,ts,0.006,771
106,ts,0.187,1
106,ts,0.39,1
106,nf,0.006,699
106,nf,0.078,1
106,nf,0.08,1
106,tw,0.006,754
106,tw,0.054,1
106,tw,0.098,1
106,nz,0.006,641
106,nz,0.094,1
106,nz,0.196,1
106,tg,0.42,1
106,ub,0.006,727
106,ub,0.094,2
106,ub,0.098,1
106,mm,0.08,1
106,mm,0.084,704
106,vi,0.062,738
106,vi,0.116,1
106,am,0.006,747
106,am,0.094,2
106,am,0.098,1
106,ew,0.006,609
106,ew,0.08,1
106,ew,0.087,1
106,za,0.006,758
106,za,0.098,1
106,za,0.174,1
106,qq,0.006,731
106,qq,0.068,1
106,qq,0.08,1
106,hw,0.12,1
106,hw,0.171,639
106,hw,0.196,1
106,ds,0.006,698
106,ds,0.067,2
106,ds,0.116,1
106,mt,0.006,662
106,mt,0.116,1
106,xk,0.006,634
106,xk,0.094,1
106,sn,0.006,673
106,sn,0.098,1
106,sn,0.117,1
106,wa,0.337,1
106,pf,0.006,681
106,pf,0.054,1
106,pf,0.098,1
106,bz,0.006,648
106,bz,0.116,1
106,kc,0.006,571
106,kc,0.08,1
106,kc,0.196,1
106,ly,0.067,1
106,ab,0.116,1
106,wc,0.116,1
106,lf,0.006,708
106,lf,0.116,1
106,im,0.006,576
106,im,0.116,1
106,yl,0.006,749
106,yl,0.196,1
106,pm,0.006,656
106,pm,0.078,1
106,zk,0.006,757
106,zk,0.068,1
106,zr,0.006,769
106,zr,0.078,1
106,mc,0.006,583
106,mc,0.078,1
106,yw,0.006,630
106,yw,0.098,1
106,kf,0.006,718
106,kf,0.098,1
106,wx,0.006,671
106,wx,0.215,1
106,tn,0.006,718
106,tn,0.098,1
106,bl,0.046,715
106,bl,0.116,1
106,fu,0.006,618
106,fu,0.136,1
106,tx,0.006,686
106,tx,0.068,1
106,tl,0.059,1
106,df,0.196,1
106,ka,0.191,670
106,zz,0.144,668
106,wg,0.127,777
106,xz,0.191,714
106,uz,0.006,688
106,zh,0.152,743
106,jg,0.144,556
106,rr,0.191,670
106,gd,0.152,711
106,agb,0.006,754
106,uk,0.228,676
106,mb,0.006,644
106,li,0.166,837
106,wb,0.451,761
91,kt,0.006,700
91,kt,0.078,1
91,kt,0.08,1
91,kt,0.252,3000
91,nv,0.006,849
91,nv,0.078,1
91,nv,0.08,1
91,nv,0.152,3000
91,oi,0.006,780
91,oi,0.187,2
91,oi,0.196,1
91,oi,0.271,4000
91,ig,0.054,2
91,ig,0.098,1
91,ig,0.102,2976
91,dh,0.006,671
91,dh,0.094,1
91,dh,0.116,1
91,dh,0.302,2000
91,fb,0.054,2
91,fb,0.087,1
91,fb,0.167,4362
91,go,0.094,1
91,go,0.101,1
91,go,0.196,1
91,go,0.335,3671
91,me,0.006,726
91,me,0.078,1
91,me,0.08,1
91,me,0.191,2000
91,ts,0.006,764
91,ts,0.187,1
91,ts,0.39,1
91,ts,0.446,2000
91,nf,0.006,663
91,nf,0.078,1
91,nf,0.08,1
91,nf,0.252,3000
91,tw,0.006,649
91,tw,0.054,1
91,tw,0.098,1
91,tw,0.502,3000
91,nz,0.006,582
91,nz,0.094,1
91,nz,0.196,1
91,nz,0.252,2000
91,ub,0.006,694
91,ub,0.094,2
91,ub,0.098,1
91,ub,0.191,3000
91,mm,0.08,1
91,mm,0.091,680
91,mm,0.102,3000
91,am,0.094,2
91,am,0.098,1
91,am,0.152,3000
91,ew,0.006,581
91,ew,0.08,1
91,ew,0.087,1
91,ew,0.144,3000
91,za,0.006,810
91,za,0.098,1
91,za,0.174,1
91,za,0.191,1000
91,qq,0.006,617
91,qq,0.068,1
91,qq,0.08,1
91,qq,0.12,2000
91,hw,0.12,1
91,hw,0.162,566
91,hw,0.196,1
91,hw,0.228,1000
91,ds,0.006,745
91,ds,0.067,2
91,ds,0.116,1
91,ds,0.127,3000
91,mt,0.006,635
91,mt,0.116,1
91,mt,0.12,2000
91,xk,0.006,730
91,xk,0.094,1
91,xk,0.231,1000
91,sn,0.006,735
91,sn,0.098,1
91,sn,0.117,1
91,sn,0.152,2000
91,wa,0.337,1
91,wa,0.835,3836
91,pf,0.006,752
91,pf,0.054,1
91,pf,0.098,1
91,pf,0.144,3000
91,bz,0.006,708
91,bz,0.116,1
91,bz,0.252,2000
91,kc,0.006,728
91,kc,0.08,1
91,kc,0.196,1
91,kc,0.574,3000
91,dr,0.006,594
91,dr,0.054,1
91,dr,0.068,3000
91,mj,0.006,518
91,mj,0.08,1
91,mj,0.502,2000
91,ab,0.116,1
91,ab,0.384,1000
91,wc,0.116,1
91,wc,0.252,2000
91,lf,0.006,718
91,lf,0.116,1
91,lf,0.502,3000
91,im,0.006,706
91,im,0.116,1
91,im,0.502,3000
91,yl,0.006,649
91,yl,0.196,1
91,yl,0.502,2000
91,pm,0.006,585
91,pm,0.078,1
91,pm,0.14,2000
91,zk,0.006,752
91,zk,0.068,1
91,zk,0.252,1000
91,zr,0.006,619
91,zr,0.078,1
91,zr,0.902,3000
91,mc,0.006,684
91,mc,0.078,1
91,mc,0.178,2000
91,yw,0.006,753
91,yw,0.098,1
91,yw,0.127,1000
91,wx,0.006,759
91,wx,0.215,1
91,wx,0.23,1000
91,tn,0.006,679
91,tn,0.098,1
91,tn,0.191,2000
91,bl,0.006,740
91,bl,0.116,1
91,bl,0.502,2000
91,fu,0.006,528
91,fu,0.136,1
91,fu,0.203,2000
91,tx,0.006,600
91,tx,0.068,1
91,tx,0.152,1000
91,xz,0.006,700
91,xz,0.191,1000
91,rr,0.006,676
91,rr,0.191,2000
91,agb,0.006,524
91,wb,0.006,839
91,wb,0.782,2000
91,vi,0.006,684
91,vi,0.115,3000
91,mb,0.006,664
91,mb,0.127,3000
91,ka,0.006,576
91,ka,0.191,2000
91,wg,0.006,788
91,wg,0.127,1000
91,gj,0.006,589
91,gj,0.091,2000
91,li,0.006,643
91,li,0.019,1000
91,uz,0.006,688
91,uz,0.166,1000
91,dl,0.006,836
91,dl,0.046,3000
91,kf,0.006,669
91,kf,0.036,2000
91,uk,0.006,587
91,uk,0.422,2000
91,zh,0.006,610
91,zh,0.152,1000
91,tg,0.835,4000
91,bf,0.252,2000
91,qf,0.006,730
91,qf,0.027,2000
91,rt,0.191,2000
91,sf,0.181,2000
91,ls,0.252,1000
91,xv,0.127,1000
91,tf,0.051,1000
91,ajj,0.08,1000
91,zy,0.191,1000
103,kt,0.078,1
103,kt,0.08,1
103,kt,0.086,584
103,kt,0.215,4
103,nv,0.006,593
103,nv,0.078,1
103,nv,0.08,1
103,nv,0.178,76
103,oi,0.05,762
103,oi,0.187,198
103,oi,0.196,1
103,oi,0.496,108
103,ig,0.054,941
103,ig,0.098,1
103,ig,0.178,144
103,dh,0.094,1
103,dh,0.11,568
103,dh,0.116,1
103,dh,0.136,2
103,fb,0.05,736
103,fb,0.054,2
103,fb,0.087,1
103,fb,0.178,73
103,go,0.094,1
103,go,0.101,1
103,go,0.196,1
103,go,0.335,7585
103,me,0.006,593
103,me,0.078,1
103,me,0.08,1
103,me,0.178,86
103,ts,0.006,722
103,ts,0.187,1
103,ts,0.39,1
103,ts,0.502,60
103,nf,0.006,649
103,nf,0.078,1
103,nf,0.08,1
103,nf,0.215,16
103,tw,0.006,639
103,tw,0.054,1
103,tw,0.098,1
103,tw,0.178,68
103,nz,0.006,643
103,nz,0.094,1
103,nz,0.196,1
103,nz,0.252,101
103,tg,0.42,1
103,ub,0.006,633
103,ub,0.094,2
103,ub,0.098,1
103,ub,0.215,73
103,mm,0.08,1
103,mm,0.083,793
103,mm,0.178,93
103,vi,0.064,621
103,vi,0.116,1
103,vi,0.178,103
103,am,0.006,605
103,am,0.094,2
103,am,0.098,1
103,am,0.191,143
103,ew,0.006,730
103,ew,0.08,1
103,ew,0.087,1
103,ew,0.136,67
103,za,0.006,699
103,za,0.098,1
103,za,0.174,1
103,qq,0.006,630
103,qq,0.068,1
103,qq,0.08,1
103,qq,0.12,4
103,hw,0.12,1
103,hw,0.159,750
103,hw,0.196,1
103,hw,0.228,96
103,ds,0.006,764
103,ds,0.067,2
103,ds,0.116,1
103,mt,0.006,657
103,mt,0.116,1
103,mt,0.12,91
103,xk,0.006,725
103,xk,0.094,1
103,xk,0.231,6
103,sn,0.006,621
103,sn,0.098,1
103,sn,0.117,1
103,sn,0.178,4
103,wa,0.337,1
103,wa,0.584,2
103,pf,0.006,632
103,pf,0.054,1
103,pf,0.098,1
103,pf,0.144,14
103,bz,0.006,681
103,bz,0.116,1
103,bz,0.252,2
103,kc,0.006,605
103,kc,0.08,1
103,kc,0.196,1
103,kc,0.231,2
103,ab,0.116,1
103,ab,0.384,94
103,wc,0.116,1
103,wc,0.502,150
103,lf,0.006,728
103,lf,0.116,1
103,lf,0.181,56
103,im,0.067,623
103,im,0.116,1
103,im,0.502,132
103,yl,0.006,740
103,yl,0.196,1
103,yl,0.502,105
103,pm,0.076,653
103,pm,0.078,1
103,pm,0.178,76
103,zk,0.006,770
103,zk,0.068,1
103,zk,0.252,85
103,zr,0.006,656
103,zr,0.078,1
103,zr,0.215,4
103,mc,0.006,748
103,mc,0.078,1
103,mc,0.178,4
103,yw,0.006,649
103,yw,0.098,1
103,wx,0.006,757
103,wx,0.215,1
103,wx,0.23,110
103,tn,0.006,465
103,tn,0.098,1
103,tn,0.215,4
103,bl,0.046,704
103,bl,0.116,1
103,bl,0.502,122
103,fu,0.006,693
103,fu,0.136,1
103,fu,0.203,86
103,tx,0.006,665
103,tx,0.068,1
103,tx,0.152,2
103,ls,0.252,8
103,zy,0.191,4
103,rt,0.191,2
103,wb,0.568,765
103,wb,0.842,82
103,uk,0.179,554
103,uk,0.215,2
103,jg,0.134,635
103,jg,0.144,82
103,rr,0.1,664
103,rr,0.191,4
103,agb,0.006,727
103,agb,0.251,2
103,kp,0.178,2
103,gmsg,0.502,84
103,tf,0.051,2
103,uz,0.006,623
103,uz,0.166,2
103,mb,0.128,598
103,mb,0.178,95
103,xz,0.118,632
103,xz,0.215,10
103,bf,0.215,2
103,xv,0.127,2
103,zh,0.084,702
103,zh,0.152,2
103,zz,0.164,661
103,ka,0.1,697
103,ip,0.1,633
103,wg,0.106,578
103,ry,0.12,616
102,kt,0.076,603
102,kt,0.078,1
102,kt,0.08,1
102,nv,0.006,682
102,nv,0.078,1
102,nv,0.08,1
102,oi,0.006,797
102,oi,0.187,2
102,oi,0.196,1
102,ig,0.054,2
102,ig,0.068,653
102,ig,0.098,1
102,dh,0.006,628
102,dh,0.094,1
102,dh,0.116,1
102,fb,0.054,2
102,fb,0.087,1
102,fb,0.177,609
102,go,0.094,1
102,go,0.101,1
102,go,0.196,505
102,me,0.006,576
102,me,0.078,1
102,me,0.08,1
102,ts,0.006,543
102,ts,0.187,1
102,ts,0.39,1
102,nf,0.006,647
102,nf,0.078,1
102,nf,0.08,1
102,tw,0.006,855
102,tw,0.054,1
102,tw,0.098,1
102,nz,0.006,744
102,nz,0.094,1
102,nz,0.196,1
102,ub,0.006,640
102,ub,0.094,2
102,ub,0.098,1
102,mm,0.08,1
102,mm,0.091,565
102,vi,0.05,482
102,vi,0.116,1
102,am,0.006,625
102,am,0.094,2
102,am,0.098,1
102,ew,0.006,667
102,ew,0.08,1
102,ew,0.087,1
102,za,0.006,763
102,za,0.098,1
102,za,0.174,1
102,qq,0.006,780
102,qq,0.068,1
102,qq,0.08,1
102,hw,0.12,1
102,hw,0.139,743
102,hw,0.196,1
102,ds,0.006,675
102,ds,0.067,2
102,ds,0.116,1
102,mt,0.006,801
102,mt,0.116,1
102,xk,0.006,603
102,xk,0.094,1
102,sn,0.006,765
102,sn,0.098,1
102,sn,0.117,1
102,wa,0.337,1
102,pf,0.006,634
102,pf,0.054,1
102,pf,0.098,1
102,bz,0.006,716
102,bz,0.116,1
102,kc,0.006,713
102,kc,0.08,1
102,kc,0.196,1
102,ab,0.116,1
102,wc,0.116,1
102,lf,0.015,1004
102,lf,0.091,730
102,lf,0.116,1
102,lf,0.235,735
102,im,0.006,585
102,im,0.116,1
102,yl,0.006,694
102,yl,0.196,1
102,pm,0.006,603
102,pm,0.078,1
102,zk,0.006,551
102,zk,0.068,1
102,zr,0.006,686
102,zr,0.078,1
102,mc,0.006,651
102,mc,0.078,1
102,yw,0.006,761
102,yw,0.098,1
102,wx,0.126,598
102,wx,0.215,1
102,tn,0.006,639
102,tn,0.098,1
102,bl,0.079,749
102,bl,0.116,1
102,fu,0.006,621
102,fu,0.136,1
102,tx,0.006,663
102,tx,0.068,1
102,wb,0.895,708
102,wg,0.118,739
102,xz,0.167,629
102,uz,0.006,768
102,zh,0.134,618
102,jg,0.134,595
102,rr,0.167,704
102,agb,0.006,576
102,ka,0.006,694
102,mb,0.006,611
102,uk,0.283,679
111,kt,0.078,1
111,kt,0.08,1
111,kt,0.095,610
111,kt,0.215,4
111,nv,0.006,779
111,nv,0.078,1
111,nv,0.08,1
111,nv,0.178,82
111,oi,0.187,2
111,oi,0.196,1
111,oi,0.506,784
111,ig,0.054,2
111,ig,0.084,668
111,ig,0.098,1
111,ig,0.178,131
111,dh,0.094,1
111,dh,0.116,1
111,dh,0.302,728
111,fb,0.054,2
111,fb,0.087,1
111,fb,0.178,777
111,go,0.094,1
111,go,0.101,1
111,go,0.196,1
111,go,0.335,835
111,me,0.006,794
111,me,0.078,1
111,me,0.08,1
111,me,0.178,88
111,ts,0.004,251
111,ts,0.187,1
111,ts,0.39,1
111,ts,0.446,417
111,nf,0.006,744
111,nf,0.078,1
111,nf,0.08,1
111,nf,0.215,16
111,tw,0.006,673
111,tw,0.054,1
111,tw,0.098,1
111,tw,0.178,93
111,nz,0.006,568
111,nz,0.094,1
111,nz,0.196,1
111,nz,0.252,60
111,tg,0.42,1
111,ub,0.006,630
111,ub,0.094,2
111,ub,0.098,1
111,ub,0.215,85
111,mm,0.004,476
111,mm,0.08,1
111,mm,0.178,334
111,am,0.094,2
111,am,0.098,1
111,am,0.191,132
111,vi,0.004,705
111,vi,0.116,1
111,vi,0.178,72
111,ew,0.006,739
111,ew,0.08,1
111,ew,0.087,1
111,ew,0.144,83
111,za,0.006,777
111,za,0.098,1
111,za,0.174,1
111,qq,0.067,553
111,qq,0.068,1
111,qq,0.08,1
111,qq,0.12,4
111,hw,0.004,599
111,hw,0.12,1
111,hw,0.196,1
111,hw,0.228,97
111,ds,0.006,833
111,ds,0.067,2
111,ds,0.116,1
111,mt,0.006,736
111,mt,0.116,1
111,mt,0.12,61
111,xk,0.006,723
111,xk,0.094,1
111,xk,0.231,6
111,sn,0.006,633
111,sn,0.098,1
111,sn,0.117,1
111,sn,0.178,4
111,pf,0.006,631
111,pf,0.054,1
111,pf,0.098,1
111,pf,0.144,14
111,bz,0.116,1
111,bz,0.118,801
111,bz,0.252,2
111,kc,0.006,673
111,kc,0.08,1
111,kc,0.196,1
111,kc,0.574,149
111,ab,0.116,1
111,ab,0.384,95
111,wc,0.116,1
111,wc,0.252,2
111,lf,0.116,1
111,lf,0.181,691
111,im,0.004,390
111,im,0.116,1
111,im,0.502,285
111,yl,0.107,760
111,yl,0.196,1
111,yl,0.502,142
111,pm,0.006,566
111,pm,0.078,1
111,pm,0.178,90
111,zk,0.067,621
111,zk,0.068,1
111,zk,0.252,95
111,zr,0.006,567
111,zr,0.078,1
111,zr,0.215,4
111,mc,0.078,1
111,mc,0.086,738
111,mc,0.178,4
111,yw,0.096,748
111,yw,0.098,1
111,wx,0.126,772
111,wx,0.215,1
111,wx,0.23,129
111,tn,0.006,655
111,tn,0.098,1
111,tn,0.215,4
111,bl,0.046,649
111,bl,0.116,1
111,bl,0.502,103
111,fu,0.136,1
111,fu,0.142,788
111,fu,0.203,95
111,tx,0.067,643
111,tx,0.068,1
111,tx,0.152,2
111,zy,0.191,4
111,rt,0.191,2
111,wb,0.431,731
111,wb,0.842,99
111,rr,0.1,729
111,rr,0.191,4
111,mb,0.102,593
111,mb,0.178,107
111,uk,0.215,594
111,uz,0.006,669
111,uz,0.166,2
111,jg,0.084,650
111,jg,0.144,59
111,agb,0.006,833
111,agb,0.251,2
111,kp,0.178,2
111,ul,0.067,1
111,ul,0.667,123
111,dr,0.054,1
111,dr,0.667,756
111,gmsg,0.502,110
111,tf,0.051,2
111,xz,0.118,635
111,xz,0.215,10
111,bf,0.215,2
111,xv,0.127,2
111,zh,0.084,724
111,zh,0.152,2
111,ls,0.443,8
111,zz,0.148,566
111,ka,0.1,696
111,wg,0.067,675
150,kt,0.006,506
150,kt,0.078,1
150,kt,0.08,1
150,nv,0.006,837
150,nv,0.078,1
150,nv,0.08,1
150,oi,0.006,614
150,oi,0.187,2
150,oi,0.196,1
150,ig,0.006,725
150,ig,0.054,2
150,ig,0.098,1
150,dh,0.006,584
150,dh,0.094,1
150,dh,0.116,1
150,fb,0.054,2
150,fb,0.087,1
150,fb,0.106,552
150,go,0.094,1
150,go,0.101,1
150,go,0.196,1
150,go,0.335,721
150,me,0.006,758
150,me,0.078,1
150,me,0.08,1
150,ts,0.006,618
150,ts,0.187,1
150,ts,0.39,1
150,nf,0.006,670
150,nf,0.078,1
150,nf,0.08,1
150,tw,0.019,716
150,tw,0.054,1
150,tw,0.098,1
150,nz,0.006,741
150,nz,0.094,1
150,nz,0.196,1
150,tg,0.42,1
150,ub,0.006,761
150,ub,0.094,2
150,ub,0.098,1
150,mm,0.08,1
150,mm,0.087,630
150,am,0.006,636
150,am,0.094,2
150,am,0.098,1
150,vi,0.072,623
150,vi,0.116,1
150,ew,0.006,610
150,ew,0.08,1
150,ew,0.087,1
150,za,0.006,629
150,za,0.098,1
150,za,0.174,1
150,qq,0.006,672
150,qq,0.068,1
150,qq,0.08,1
150,hw,0.12,1
150,hw,0.196,1
150,hw,0.215,710
150,ds,0.006,729
150,ds,0.067,2
150,ds,0.116,1
150,mt,0.006,627
150,mt,0.116,1
150,xk,0.006,719
150,xk,0.094,1
150,sn,0.006,732
150,sn,0.098,1
150,sn,0.117,1
150,wa,0.337,1
150,pf,0.006,700
150,pf,0.054,1
150,pf,0.098,1
150,bz,0.006,638
150,bz,0.116,1
150,kc,0.006,537
150,kc,0.08,1
150,kc,0.196,1
150,ab,0.116,1
150,wc,0.116,1
150,lf,0.004,232
150,lf,0.116,1
150,lf,0.502,377
150,im,0.006,611
150,im,0.116,1
150,yl,0.006,571
150,yl,0.196,1
150,pm,0.006,742
150,pm,0.078,1
150,zk,0.006,679
150,zk,0.068,1
150,zr,0.006,615
150,zr,0.078,1
150,mc,0.006,751
150,mc,0.078,1
150,yw,0.006,682
150,yw,0.098,1
150,wx,0.006,695
150,wx,0.215,1
150,tn,0.006,541
150,tn,0.098,1
150,bl,0.046,766
150,bl,0.116,1
150,fu,0.006,722
150,fu,0.136,1
150,tx,0.006,556
150,tx,0.068,1
150,ip,0.108,719
150,ry,0.12,482
150,xz,0.1,811
150,uz,0.006,728
150,rr,0.1,675
150,agb,0.006,573
150,jg,0.084,678
150,ka,0.1,760
150,mb,0.072,605
150,wb,0.542,584
150,uk,0.127,654
150,zh,0.084,646
150,wg,0.089,740
30,kt,0.006,706
30,kt,0.078,1
30,kt,0.08,1
30,kt,0.299,250
30,kt,0.443,566
30,nv,0.006,769
30,nv,0.078,1
30,nv,0.08,1
30,nv,0.111,250
30,nv,0.166,561
30,oi,0.118,558
30,oi,0.187,2
30,oi,0.196,1
30,oi,0.199,250
30,oi,0.271,800
30,ig,0.004,250
30,ig,0.054,2
30,ig,0.067,1204
30,ig,0.098,1
30,ig,0.191,144
30,dh,0.006,720
30,dh,0.074,250
30,dh,0.094,1
30,dh,0.116,1
30,dh,0.136,663
30,fb,0.004,250
30,fb,0.054,2
30,fb,0.067,694
30,fb,0.087,1
30,fb,0.102,254
30,go,0.094,1
30,go,0.101,1
30,go,0.118,576
30,go,0.196,1
30,go,0.238,648
30,go,0.335,132
30,me,0.006,615
30,me,0.078,1
30,me,0.08,1
30,me,0.112,250
30,me,0.152,232
30,ts,0.006,636
30,ts,0.187,1
30,ts,0.259,250
30,ts,0.39,1
30,ts,0.502,492
30,nf,0.006,604
30,nf,0.078,1
30,nf,0.08,1
30,nf,0.178,250
30,nf,0.252,366
30,tw,0.006,600
30,tw,0.048,250
30,tw,0.054,1
30,tw,0.098,1
30,tw,0.178,686
30,nz,0.006,665
30,nz,0.094,1
30,nz,0.17,250
30,nz,0.196,1
30,nz,0.252,629
30,ub,0.006,588
30,ub,0.082,250
30,ub,0.094,2
30,ub,0.098,1
30,ub,0.127,510
30,mm,0.043,604
30,mm,0.08,1
30,mm,0.181,250
30,mm,0.252,488
30,am,0.006,731
30,am,0.094,2
30,am,0.098,1
30,am,0.099,250
30,am,0.118,610
30,am,0.136,6
30,vi,0.051,730
30,vi,0.103,250
30,vi,0.116,1
30,vi,0.199,554
30,ew,0.006,529
30,ew,0.08,1
30,ew,0.087,1
30,ew,0.093,250
30,ew,0.144,499
30,za,0.006,662
30,za,0.098,1
30,za,0.126,250
30,za,0.174,1
30,za,0.191,65
30,qq,0.006,595
30,qq,0.068,1
30,qq,0.08,1
30,qq,0.086,250
30,qq,0.12,601
30,hw,0.102,250
30,hw,0.12,1
30,hw,0.143,571
30,hw,0.196,1
30,hw,0.252,350
30,ds,0.006,610
30,ds,0.067,2
30,ds,0.09,250
30,ds,0.116,1
30,ds,0.127,873
30,mt,0.006,703
30,mt,0.099,250
30,mt,0.116,1
30,mt,0.136,563
30,xk,0.006,633
30,xk,0.094,1
30,xk,0.142,250
